model_id,size,params_log,country_ref,dimension,item_id,score_raw,scale_min,scale_max,run_id,prompt_id,time_stamp
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1562,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1563,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1564,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1565,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1566,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1568,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1569,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1570,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1571,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1572,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1573,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1574,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1575,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1576,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1577,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1579,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1580,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1581,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1582,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1586,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1587,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1588,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1589,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1591,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1592,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1593,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1594,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1595,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1597,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1598,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1600,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1601,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1603,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1606,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1607,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1608,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1609,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1610,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1611,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1613,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1614,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1615,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1616,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1617,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1618,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1622,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1628,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1629,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1632,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1633,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1634,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1641,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1644,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1646,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1654,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1656,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1657,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1659,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1660,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1661,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1663,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1664,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1668,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1670,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1671,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1672,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1673,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1677,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1678,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1679,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1681,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1682,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1683,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1685,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Masculinity,1692,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1911,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1912,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1913,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1914,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1915,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1916,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1917,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1919,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1920,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1921,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1922,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1923,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1924,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1926,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1928,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1930,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1931,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1932,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1934,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1935,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1936,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1940,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1941,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1942,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1943,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1944,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1946,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1947,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1948,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1949,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1950,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1952,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1953,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1954,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1957,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1959,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1960,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1961,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1964,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1965,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1966,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1967,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1968,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1969,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1970,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1971,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1974,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1975,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1976,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1977,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1978,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1979,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1981,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1983,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1984,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1985,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1987,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1988,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1989,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1990,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1991,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1993,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1994,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1995,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,1999,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2000,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2001,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2002,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2003,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2004,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2005,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2006,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2007,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2008,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2010,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2011,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2012,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2013,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2014,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2015,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2016,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2017,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2018,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2024,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2025,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2026,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2027,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2030,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2031,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2033,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2034,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2035,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2036,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2039,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2040,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2043,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2045,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2046,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2050,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2051,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2053,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2054,4,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2055,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2056,1,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2057,2,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2058,5,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2059,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2060,3,1,5,3,1,2025-10-28T10:33:49
deepseek-ai_DeepSeek-R1-Distill-Qwen-32B,XL,10.505149978319906,China,Power_Distance,2061,4,1,5,3,1,2025-10-28T10:33:49
